sample_id,text_type,label,z_score,perplexity,prompt_text,generated_text,attack_percentage,z_score_old
5378,translated,1,1.1690878873236614,17.817188262939453,"Consumer Financial Protection Bureau may soon need another name.
Trump-appointed acting CFPB director Mick Mulvaney is working so furiously to dismantle the agency’s regulatory oversight and enforcement that a better moniker might be the Corporate Financial Protection Bureau.
The","Consumer Financial Protection Bureau (CPFB) was established under legislation in July 2012, which President Barack Obama vetoed on his last day in office in September 2015, but the CFPB is back on its heels. The Trump-appointed CFPB is doing everything it can to dismantle it. Mulvaney’s goal, according to a report published today on his Twitter feed, is “replacing it (CFPB) with a ‘corporate consumer agency,’ that would be a private sector, profit driven organization, that would be able to collect and store all the data on consumers.”
This isn’t new news to anyone who has followed Mulvaney. Mulvaney has been pushing the same idea of “a corporate consumer agency,” or the Corporate Data Collection Bureau (CDCB) as a more permanent moniker. The CDCB, Mulvaney has told reporters, would collect data about every person who buys anything from a store. This information will allow corporations and other businesses,",0.2,2.485207555598896
5379,substituted,1,0.6646722408893517,23.87782096862793,"Consumer Financial Protection Bureau may soon need another name.
Trump-appointed acting CFPB director Mick Mulvaney is working so furiously to dismantle the agency’s regulatory oversight and enforcement that a better moniker might be the Corporate Financial Protection Bureau.
The","Consumer Protection Bureau in July 2012, which President Donald Trump resigned on his last day in office in September 2015, but the CFPB is back on its heels. The Trump-appointed CFPB is trying its hardest to dismantle it. Mulvaney’s comments, in a report published today on his Twitter feed, contrast the Consumer Financial Protection Bureau (CFPB) with a ‘corporate consumer agency’. The agency would be a private sector, government agency that would be able to collect and store all the data . isn’t new news to anyone who has followed Mulvaney. Mulvaney has been pushing the same idea of “a corporate consumer agency,” or the Corporate Data Collection Bureau (CDCB) as a more permanent moniker. The CDCB, Mulvaney has told reporters, would collect data about every person who buys anything from a store. This information will allow corporations and other businesses,",0.2,1.932825109298986
5380,paraphrased,1,1.1862705569027039,18.2894229888916,"Consumer Financial Protection Bureau may soon need another name.
Trump-appointed acting CFPB director Mick Mulvaney is working so furiously to dismantle the agency’s regulatory oversight and enforcement that a better moniker might be the Corporate Financial Protection Bureau.
The","The Consumer Financial Protection Bureau (CPFB) was established under legislation in July 2012, but President Barack Obama vetoed it on his last day in office in September 2015, but the CFPB is now back on track. The Trump-appointed CFPB is trying its hardest to dismantle it. Mulvaney’s goal, according to a report published today on his Twitter feed, is “replacing it (CFPB) with a ‘corporate consumer agency,’ that would be a private sector, profit driven organization, that would be able to collect and store all the data on consumers.”
This isn’t new news to anyone who has followed Mulvaney. Mulvaney has been pushing the same idea of “a corporate consumer agency,” or the Corporate Data Collection Bureau (CDCB) as a more permanent moniker. The CDCB, Mulvaney has told reporters, would collect data about every person who buys anything from a store. This information will allow corporations and other businesses,",0.2,2.696482466730356
5381,mixed_text,1,1.044766645705744,19.58870506286621,"Consumer Financial Protection Bureau may soon need another name.
Trump-appointed acting CFPB director Mick Mulvaney is working so furiously to dismantle the agency’s regulatory oversight and enforcement that a better moniker might be the Corporate Financial Protection Bureau.
The","Consumer Financial Protection Bureau (CPFB) was established under legislation in July 2012, which President Barack Obama vetoed on his last day in office in September 2015, but the CFPB is back on its heels. The Trump-appointed CFPB is trying its hardest to dismantle it. Mulvaney’s goal, according to a report published today on his Twitter feed, is “replacing it (CFPB) with a ‘corporate consumer agency,’ that would be a private sector, profit driven organization, that would be able to collect and store all the data on consumers.” This isn’t new news to anyone who has followed Mulvaney. latest sign of this came May 9, when Mulvaney sent a bureau-wide memo announcing his decision to shutter the CFPB office that investigates potential student loan abuses and fraud. Mulvaney has been pushing the same idea of “a corporate consumer agency,” or the Corporate Data Collection Bureau (CDCB) as a",0.2,1.9856832385343823
5382,human_baseline,0,0.7869562177408033,29.814828872680664,"For politicians, compromise can be a surprisingly hard word. So it is today over the Brexit endgame. The talk is still of crashing out, no deals and blood red lines. But this is paradoxical. Politics, like life itself, is"," mostly built on compromises. That is why the Brexit sherpas are, in fact, still talking in Brussels and London. Even on Brexit, it remains likelier than not that the practical human instinct to compromise will eventually have its way.
This is not, though, the certainty it ought logically to be. Brexit is not simply another political process to be settled through compromise. To many, it is also a series of absolutes. One is that Britain’s vote to leave the European Union was not just decisive but the immutable will of an entire people that cannot be questioned – or compromised. A second, never properly understood in Westminster, is that the EU sees leaving as a treaty process governed by rules that cannot be bent.
Yet, as the writer Fintan O’Toole argued in a lecture this week, Brexit is not in practice monolithic. Indeed, Brexit metamorphosed at the precise moment that the leave vote was declared in 2016. With that declaration, Brexit moved from",0.2,1.3853063034799618
5383,original_ai,1,3.4864270845647445,20.769466400146484,"For politicians, compromise can be a surprisingly hard word. So it is today over the Brexit endgame. The talk is still of crashing out, no deals and blood red lines. But this is paradoxical. Politics, like life itself, is"," not black and white but a continuum. It’s about moving, or failing to, from one point of balance on another point, and then moving back to a balance once more. The Brexiters have not only gone beyond this balance but have moved from the position at which it lies, to a point where there seems nothing in their favour. The only balance in this debate that is worth having is that between a country in permanent decline, and a nation of immigrants who will continue their long march to a new, better country in their hearts.
The EU’s decision is the final one in a series that began on June 22. On that day the European Union announced a new Brexit plan, which it described as an outline, but one that was not legally binding.
In fact it is not even legally valid as yet; this has to be done in Brussels in July 28th, when the European Commission, EU parliament and the Council of the European Union are all going to meet to discuss the future",0.2,3.47224273091025
5384,translated,1,1.3950978161279382,18.7443790435791,"For politicians, compromise can be a surprisingly hard word. So it is today over the Brexit endgame. The talk is still of crashing out, no deals and blood red lines. But this is paradoxical. Politics, like life itself, is","not black and white but a continuum. It is a matter of moving, or not doing so, from a point of equilibrium to another point, and then returning to a balance once again. The Brexiters have not only gone beyond this balance but have moved from the position at which it lies, to a point where there seems nothing in their favour. The only balance in this debate that is worth having is that between a country in permanent decline, and a nation of immigrants who will continue their long march to a new, better country in their hearts. The EU’s decision is the final one in a series that began on June 22. On that day the European Union announced a new Brexit plan, which it described as an outline, but one that was not legally binding. In fact it is not even legally valid as yet; this has to be done in Brussels in July 28th, when the European Commission, EU parliament and the Council of the European Union are all going to meet to discuss the future",0.2,2.9851873328552427
5385,substituted,1,1.1485395219372305,24.32416725158692,"For politicians, compromise can be a surprisingly hard word. So it is today over the Brexit endgame. The talk is still of crashing out, no deals and blood red lines. But this is paradoxical. Politics, like life itself, is","not black and white on a continuum. It’s about moving, or failing to, out of balance on another point, and then moving back to a balance once more. The Brexiters have not only gone from a position of balance, but have moved from the position at which it lies, to a position where there seems nothing in their favour. The only balance in this debate that is worth having is that between a country in permanent decline, and a nation of immigrants who will continue their long march towards a better country in their hearts. The EU’s second and final one in the Brexit negotiations began on June 22. On that day the European Union announced a new Brexit deal, which it described as an outline, but which is not in fact it is not even legally valid as yet; this has to be done in Brussels in July 28th, when the European Commission, EU parliament and the Council of the European Union are all going to meet to discuss the future",0.2,1.9691548771825904
5386,paraphrased,1,1.4485969698909085,19.7097396850586,"For politicians, compromise can be a surprisingly hard word. So it is today over the Brexit endgame. The talk is still of crashing out, no deals and blood red lines. But this is paradoxical. Politics, like life itself, is"," not black and white but a continuum. The purpose is to move from one point of equilibrium to the other and then return to the same one. The Brexiters have not only gone beyond this balance but have moved from the position at which it lies, to a point where there seems nothing in their favour. The only balance in this debate that is worth having is that between a country in permanent decline, and a nation of immigrants who will continue their long march to a new, better country in their hearts.
The EU’s decision is the final one in a series that began on June 22. The European Union declared a new Brexit proposal on that day, which was described as an outline but not legally binding. It is currently not legally valid and will be presented in Brussels on July 28th, when the European Commission, EU parliament, and the Council of the European Union will hold a meeting to discuss the future.",0.2,3.782373147642667
5387,mixed_text,1,2.5590785936741223,31.05123710632324,"For politicians, compromise can be a surprisingly hard word. So it is today over the Brexit endgame. The talk is still of crashing out, no deals and blood red lines. But this is paradoxical. Politics, like life itself, is","not black and white but a continuum. It’s about moving, or failing to, from one point of balance on another mostly built on compromises. That is why the Brexit sherpas are, in fact, still talking in Brussels and London. Even on Brexit, it remains likelier than not that the practical human instinct to compromise will point, and then moving back to a balance once more. The Brexiters have not only gone beyond this balance but have moved from the position at which it lies, to a point where there seems nothing in their favour. The only balance in this debate that is worth having is that between a country in permanent decline, and a nation of immigrants who will continue their long march to a new, better country in their hearts. The EU’s decision is the final one in a series that began on June 22. On that day the European Union announced a new Brexit plan, which it described as an outline, but one that was not legally binding. In fact it is not even legally",0.2,1.3944101199368586
5388,human_baseline,0,0.47239295031084627,11.292015075683594,"Paul Manafort was found guilty on 8 counts. Here's how it went down.
President Trump's former campaign chairman Paul Manafort was found guilty on eight counts of financial crimes today.
The verdict: Manafort was found guilty of five tax fraud charges,"," one charge of hiding foreign bank accounts and two counts of bank fraud.
The possible sentence: Manafort faces a maximum of 80 years in prison.
The mistrial: Jurors were unable to reach a verdict on 10 charges, and Judge T.S. Ellis declared a mistrial on those counts.
What Manafort's attorney said: Manafort's lawyer Kevin Downing said Manafort is ""disappointed"" the jury did not acquit his client on all charges.
What Trump said: ""Paul Manafort is a good man. He was with Ronald Reagan. He was with a lot of different people over the years. I feel very sad about that,"" the President said.
And the other Trump news: The verdict came at the same time Trump's former lawyer Michael Cohen was in a New York federal court to plead guilty to multiple counts of campaign finance violations, tax fraud and bank fraud.
Deplaning in West Virginia ahead of tonight's rally, President Trump praised his former campaign chairman Paul Manafort as a ""good man",0.2,0.6189745085818711
5389,original_ai,1,4.149608780049387,18.04314041137696,"Paul Manafort was found guilty on 8 counts. Here's how it went down.
President Trump's former campaign chairman Paul Manafort was found guilty on eight counts of financial crimes today.
The verdict: Manafort was found guilty of five tax fraud charges,"," three of tax crimes.
He faces up to five years in prison, plus $1.5 million.
Prosecutors: ""Mr. Manafort, a man whose wealth came to the fore during the height of American empire-building during this era, has used that fortune in ways to which we will not hold a jury, Mr. Manafort has used that wealth in order to engage in criminal conduct.""
Manafort was indicted for 10 charges in 2017.
Manafort has a net worth of $63 million and owns homes around the country.
He was the man that George Washington called the ""Kingmaker."" The king was Andrew Jackson, who was a Democrat and not as popular in Washington as the Republican Jackson, his rival, had become.
Manafort is not related to George W. Bush's campaign finance chairman who had to testify under oath about the 1987 purchase of an island in the Caribbean, a $3.8 million purchase that he claimed had a tax deduction. He was found to",0.2,4.147030297223546
5390,translated,1,1.312770906335887,21.28766822814941,"Paul Manafort was found guilty on 8 counts. Here's how it went down.
President Trump's former campaign chairman Paul Manafort was found guilty on eight counts of financial crimes today.
The verdict: Manafort was found guilty of five tax fraud charges,","three of tax crimes. He faces up to five years in prison, plus $1.5 million. Prosecutors: ""Mr. Manafort, a man whose wealth came to the fore during the height of the construction of the American empire during this era, has used that fortune in ways we will not hold a jury, Mr. Manafort has used that wealth in order to engage in criminal conduct.""
Manafort was indicted for 10 charges in 2017. Manafort has a net worth of $63 million and owns homes around the country. He was the man that George Washington called the ""Kingmaker."" The king was Andrew Jackson, who was a Democrat and not as popular in Washington as the Republican Jackson, his rival, had become. Manafort is not related to George W. The President of Finance of the Bush campaign, who had to testify under oath about the purchase in 1987 of an island in the Caribbean, a purchase of $3.8 million that, according to him, had a tax deduction. He was found to",0.2,2.6695396109664227
5391,substituted,1,1.4007194762254587,19.172914505004883,"Paul Manafort was found guilty on 8 counts. Here's how it went down.
President Trump's former campaign chairman Paul Manafort was found guilty on eight counts of financial crimes today.
The verdict: Manafort was found guilty of five tax fraud charges,","three of tax crimes. He faces up to three years in prison, plus $1.5 million. Manafort, a man whose fortune came to the fore during the height of American empire-building during this era, has used that fortune in ways that will not be tolerated. Mr. Manafort used that wealth in order to engage in business. He was indicted for tax fraud in 2017. Manafort has a net worth of $63 million and owns homes around the country. He was the man that George Washington called the ""Kingmaker."" The king was Andrew Jackson, who was a Democrat and not as popular in Washington as the Republican Jackson, his rival, had become. Manafort is not related to George W. Bush's campaign finance chairman who had to testify under oath about the 1987 purchase of an island in the Caribbean, a $3.8 million purchase that he claimed had a tax deduction. He was found to",0.2,3.014473951343132
5392,paraphrased,1,0.7843618134154284,26.4895076751709,"Paul Manafort was found guilty on 8 counts. Here's how it went down.
President Trump's former campaign chairman Paul Manafort was found guilty on eight counts of financial crimes today.
The verdict: Manafort was found guilty of five tax fraud charges,"," three of tax crimes.
He faces up to five years in prison, plus $1.5 million.
Prosecutors: ""Mr. Manafort, a man whose wealth came to the fore during the height of American empire-building during this era, has used that fortune in ways to which we will not hold a jury, Mr. In 2017, Manafort was indicted on 10 charges, for allegedly using the money to commit crimes. He has a net worth of $63 million and owns homes across the country. He was known as the ""Kingmaker"" by George Washington, the Democrat who was less popular in Washington than his Republican challenger, Andrew Jackson. Bush's campaign finance chairman who had to testify under oath about the 1987 purchase of an island in the Caribbean, a $3.8 million purchase that he claimed had a tax deduction. He was found to",0.2,1.858492196324668
5393,mixed_text,1,3.0667190135009985,25.31318473815918,"Paul Manafort was found guilty on 8 counts. Here's how it went down.
President Trump's former campaign chairman Paul Manafort was found guilty on eight counts of financial crimes today.
The verdict: Manafort was found guilty of five tax fraud charges,","three of tax crimes. He faces up to five years in prison, plus $1.5 million. Prosecutors: ""Mr. Manafort, a man whose wealth came to the fore during the height of American empire-building during this era, has used that fortune in ways to which we will not hold a jury, Mr. Manafort has used that wealth in order to engage in criminal conduct."" Manafort was indicted for 10 charges in 2017. Manafort has a net worth of $63 million and owns homes around the country. He was the man that George Washington called one charge of hiding foreign bank accounts and two counts of bank fraud. The possible sentence: Manafort faces a maximum of 80 years in prison. The mistrial: Jurors were unable to the ""Kingmaker."" The king was Andrew Jackson, who was a Democrat and not as popular in Washington as the Republican Jackson, his rival, had become. Manafort is not related to George W. Bush's campaign finance chairman",0.2,2.428686051372028
5394,human_baseline,0,0.16139970614132199,22.769067764282227,"In 2004, Google promised to transform philanthropy. That goal remains elusive.
JUST before Google first sold its shares to the public in 2004, Larry Page, one of its founders, excited the nonprofit world with a bold commitment to"," philanthropy.
He vowed to dedicate about 1 percent of Google’s profits, 1 percent of its equity and a significant amount of its employees’ time to the effort, which became known as Google.org, or simply DotOrg. “We hope someday this institution may eclipse Google itself in terms of overall world impact by ambitiously applying innovation and significant resources to the largest of the world’s problems,” Mr. Page wrote in a letter to potential investors.
Although Google intended to tackle major problems like climate change, global poverty and the spread of pandemic diseases, it declared that DotOrg would not be “conventional” — a four-letter word in Google-speak. For starters, the organization would operate in part as a business, thus freeing itself from various constraints placed on nonprofit groups.
Google hired Larry Brilliant, a public health expert and Silicon Valley entrepreneur with no experience running a major philanthropy, to lead DotOrg, which was set up as a business unit within the company. It then poached",0.2,1.5043225953446464
5395,original_ai,1,2.413127118440156,16.134246826171875,"In 2004, Google promised to transform philanthropy. That goal remains elusive.
JUST before Google first sold its shares to the public in 2004, Larry Page, one of its founders, excited the nonprofit world with a bold commitment to"," change: The tech behemoth, he said in 2002, ""is committed to transforming the philanthropic community,"" by ""changing the way people donate to the arts."" It's a promise Google is not living up to today, more than 12 years later.
As Google prepares to go public again next Wednesday with the first share sale of a publicly traded Internet service since Facebook, the company has been making big commitments, such as its $100,000 annual contribution to charity. But it's been falling short.
For instance, Google has donated millions over the years. In the first quarter alone of 2015, the search giant donated more than $20 million. In the second quarter of that year, however, the tech giant gave away less. For 10 years in a row it's made more contributions, and for the past two it gave nothing, at all, to charity. Google also hasn't met any promises it made in its original philanthropic commitments, either.
Google has",0.2,3.264940321345384
5396,translated,1,0.861536891260791,18.331445693969727,"In 2004, Google promised to transform philanthropy. That goal remains elusive.
JUST before Google first sold its shares to the public in 2004, Larry Page, one of its founders, excited the nonprofit world with a bold commitment to","change: The tech behemoth, he said in 2002, ""is committed to transforming the philanthropic community,"" by ""changing the way people donate to the arts."" It's a promise Google is not living up to today, more than 12 years later. As Google prepares to re-publicize next Wednesday with the first stock sale of a Facebook-listed Internet service, the company has been making big commitments, such as its $100,000 annual contribution to charity. But it's been falling short. For instance, Google has donated millions over the years. In the first quarter alone of 2015, the search giant donated more than $20 million. In the second quarter of that year, however, the tech giant gave away less. For 10 years in a row it's made more contributions, and for the past two it gave nothing, at all, to charity. Google also hasn't met any promises it made in its original philanthropic commitments, either. Google has",0.2,1.569257660691342
5397,substituted,1,0.9126358065669188,17.333568572998047,"In 2004, Google promised to transform philanthropy. That goal remains elusive.
JUST before Google first sold its shares to the public in 2004, Larry Page, one of its founders, excited the nonprofit world with a bold commitment to","change: The tech behemoth, he said, ""is committed to transforming the way people donate to the arts,"" by ""changing the way people donate to the arts."" It's a promise Google is not living up to today, more than ever. As Google prepares to go public again next Wednesday with the first share sale of a search service since Facebook, the company has been making big strides in its commitment to charity. But it's been falling short. For instance, Google has donated millions over the years. In the first quarter alone of 2015, the search giant donated $2 million. In the second quarter of this year, however, the tech giant gave nothing 10 years in a row it's made more contributions, and for the past two it gave nothing, at all, to charity. Google also hasn't met any promises it made in its original philanthropic commitments, either. Google has",0.2,2.251369841486707
5398,paraphrased,1,0.8373563753193117,17.660579681396484,"In 2004, Google promised to transform philanthropy. That goal remains elusive.
JUST before Google first sold its shares to the public in 2004, Larry Page, one of its founders, excited the nonprofit world with a bold commitment to"," change: The tech behemoth, he said in 2002, ""is committed to transforming the philanthropic community,"" by ""changing the way people donate to the arts."" It's a promise Google is not living up to today, more than 12 years later.
As Google prepares to go public again next Wednesday with the first share sale of a publicly traded Internet service since Facebook, the company has been making big commitments, such as its $100,000 annual contribution to charity. Nevertheless, it has been unable to meet its obligations. As an illustration, Google has given millions in donations throughout the years. In the first quarter alone of 2015, the search giant donated more than $20 million. During the second quarter of that year, the tech giant provided fewer shipments. For the past 10 years, it has consistently provided more charitable contributions than it has done in the past two. Google also hasn't met any promises it made in its original philanthropic commitments, either.
Google has",0.2,2.2511764843093127
5399,mixed_text,1,0.5298095975913042,21.32724952697754,"In 2004, Google promised to transform philanthropy. That goal remains elusive.
JUST before Google first sold its shares to the public in 2004, Larry Page, one of its founders, excited the nonprofit world with a bold commitment to","change: The tech behemoth, he said in 2002, ""is committed to transforming the philanthropic community,"" by ""changing the way people donate to the arts."" It's a promise Google is not living up to today, more than 12 years later. As Google prepares to go public again next Wednesday with the first share sale of a publicly traded Internet service philanthropy. He vowed to dedicate about 1 percent of Google’s profits, 1 percent of its equity and a significant amount of its employees’ time to the effort, which became known as since Facebook, the company has been making big commitments, such as its $100,000 annual contribution to charity. But it's been falling short. For instance, Google has donated millions over the years. In the first quarter alone of 2015, the search giant donated more than $20 million. In the second quarter of that year, however, the tech giant gave away less. For 10 years in a row it's",0.2,1.2372354113606172
5400,human_baseline,0,0.09662720766821406,17.761959075927734,"Bidding for and hosting the 2017 Track Cycling World Championships has been outlined as a means to continue Turkmenistan’s growth as a sporting hub today at the Opening Ceremony of the Olympic Council of Asia (OCA) General Assembly.
The"," intention was expressed following a lengthy address by the Central Asian country's President Gurbanguly Berdimuhamedov in which he reiterated his aim to use sport to raise the profile of the nation.
Major events, including the Asian Indoor and Martial Arts Games taking place here in 2017, will inspire youth and encourage wider development, he claimed.
His speech was followed by an interjection by Igor Makarov, the Ashgabat-born President of the Russian Cycling Federation who runs the Katusha Cycling Team.
He outlined the attractions of the Ashgabat Sports Complex Velodrome built here, which is among the largest veledromes in the world with room for 6,000 spectators, before appealing directly to the President to consider bidding for the event.
Makarov supported the election campaign of International Cycling Union President Brian Cookson, who was also present here today to see the facility.
Despite being held virtually every year since 1893, the World Track Championships have only",0.2,0.747464953371634
5401,original_ai,1,3.3422943303838895,49.63409805297852,"Bidding for and hosting the 2017 Track Cycling World Championships has been outlined as a means to continue Turkmenistan’s growth as a sporting hub today at the Opening Ceremony of the Olympic Council of Asia (OCA) General Assembly.
The"," OCA President His Royal Highness Prince Aghil, together with OCA General Secretary Mr Kevlar Shkhorov and OCA Executive Director, Ambassador Kadyrym Kadyryms, have today officially announced that the 2017 Turkmen Track Cycling World Championships will be held from June 21 – 26, 2017.
Speaking about hosting such an event, the Turkmen Prime Minister His Excellence Gurbangululy Kylypberden, said: ‘The track cycle will help the young generation of our people. I congratulate all our competitors and wish you good luck for a victory.’ The Prime Minister added, in the event, Turkmenistan will host 12 international track championships.
Turkmen President Mr Berdy Kachim, said: ‘I wish success on our young people. I am proud and confident to say we have a great future for sport, which I hope to see in our future, for generations, for the next 10",0.2,3.236107381676081
5402,translated,1,1.7992510179925156,50.37998962402344,"Bidding for and hosting the 2017 Track Cycling World Championships has been outlined as a means to continue Turkmenistan’s growth as a sporting hub today at the Opening Ceremony of the Olympic Council of Asia (OCA) General Assembly.
The","OCA President His Royal Highness Prince Aghil, together with OCA General Secretary Mr Kevlar Shkhorov and OCA Executive Director, Ambassador Kadyrym Kadyryms, have today officially announced that the 2017 Turkmen Track Cycling World Championships will be held from June 21 – 26, 2017. Speaking about hosting such an event, the Turkmen Prime Minister His Excellence Gurbangululy Kylypberden, said: ‘The track cycle will help the young generation of our people. I congratulate all our competitors and wish you good luck for a victory.’ The Prime Minister added, in the event, Turkmenistan will host 12 international track championships. Turkmen President Mr Berdy Kachim, said: ‘I wish success on our young people. I am proud and confident to say that we have a great future for sport, which I hope to see in our future, for generations, for the next 10 years.",0.2,3.4860660278364124
5403,substituted,1,1.2362687230828466,39.72826385498047,"Bidding for and hosting the 2017 Track Cycling World Championships has been outlined as a means to continue Turkmenistan’s growth as a sporting hub today at the Opening Ceremony of the Olympic Council of Asia (OCA) General Assembly.
The","OCA President His Royal Highness Prince Aghil, together with OCA General Secretary Mr. Alexander Shkhorov and OCA President Kadyrym Kadyryms, have today officially announced that the 2017 Turkmen Track Cycling World Championships will be held from June 21 – 26, 2017. Speaking about hosting the event, the Turkmen Prime Minister , Mr. Kylypberden, said: ‘The track cycle will help the future of our people. I congratulate all our athletes and wish you all a victory.’ The Prime Minister added, in the event, Turkmenistan will host 12 international track championships. Turkmen President Mr . Kylypber ‘I wish success on our young people. I am proud and confident to say we have a great future for sport, which I hope to see in our future, for generations, for the next 10",0.2,2.8756912807349453
5404,paraphrased,1,1.2972287537455627,53.58084487915039,"Bidding for and hosting the 2017 Track Cycling World Championships has been outlined as a means to continue Turkmenistan’s growth as a sporting hub today at the Opening Ceremony of the Olympic Council of Asia (OCA) General Assembly.
The","The Turkmen Track Cycling World Championships will take place from June 21 to 26, 2017, as announced by OCA President His Royal Highness Prince Aghil, OCA General Secretary Mr Kevlar Shkhorov, and OCA Executive Director Ambassador Kadyrym Kadyryms. I congratulate all our competitors and wish you good luck for a victory.’ The Prime Minister added, in the event, Turkmenistan will host 12 international track championships.
Turkmen President Mr Berdy Kachim, said: ‘I wish success on our young people. I am proud and confident to say we have a great future for sport, which I hope to see in our future, for generations, for the next 10",0.2,2.683797930341944
5405,mixed_text,1,0.9670926336128834,54.86570739746094,"Bidding for and hosting the 2017 Track Cycling World Championships has been outlined as a means to continue Turkmenistan’s growth as a sporting hub today at the Opening Ceremony of the Olympic Council of Asia (OCA) General Assembly.
The","OCA President His Royal Highness Prince Aghil, together with OCA General Secretary Mr Kevlar Shkhorov and OCA Executive Director, Ambassador Kadyrym Kadyryms, have today officially announced that the 2017 Turkmen Track Cycling World Championships will be held from June 21 – intention was expressed following a lengthy address by the Central Asian country's President Gurbanguly Berdimuhamedov in which he reiterated his aim to use sport to raise the 26, 2017. Speaking about hosting such an event, the Turkmen Prime Minister His Excellence Gurbangululy Kylypberden, said: ‘The track cycle will help the young generation of our people. I congratulate all our competitors and wish you good luck for a victory.’ The Prime Minister added, in the event, Turkmenistan will host 12 international track championships. Turkmen President Mr Berdy Kachim, said: ‘I wish success on our young people. I",0.2,1.4041040158493705
5406,human_baseline,0,0.18892548034701656,20.28431510925293,"*Agents for the top two remaining free-agent left-handers, Jerry Blevins and Boone Logan, are signaling to teams that the pitchers will secure deals of at least two years and $12 million.
*The Blue Jays are trying to add"," two relievers, a lefty to replace Brett Cecil and a righty as well. Signing one such pitcher for bigger money — say, Blevins or right-hander Joe Blanton — could limit the team’s options.
*The Indians continue to explore the market, and bullpen coach Jason Bere was one of two representatives from the team to watch Craig Breslow’s throwing session on Monday, according to a scout in attendance. Breslow impressed scouts by throwing at a lower arm slot. The Mets and Dodgers each had two officials attend the session as well, and the Jays and Cubs were among the other clubs represented.
*The Dodgers like Blevins and Blanton, but could pivot if a better value emerges. One problem: The team only wants to offer a one-year deal, perhaps taking it out of play on the more popular choices.
*The Nationals — after bidding more than $80 million for Kenley Jansen, including deferrals — remain without a proven closer, but",0.2,0.2200428614697563
5407,original_ai,1,3.418872887845037,15.07411289215088,"*Agents for the top two remaining free-agent left-handers, Jerry Blevins and Boone Logan, are signaling to teams that the pitchers will secure deals of at least two years and $12 million.
*The Blue Jays are trying to add"," an additional reliever and could sign a starter in a deal for more than a month.
*In addition to their top-of-the-roster starter and a potential starter to be added in a deal for another pitcher (who would then be a free agent after a full season), Toronto could add another starting or a potential relief arm to its staff. It is believed it is likely the team will sign one starting pitcher in an agreement that would keep the club out of free agency for the next two years, which will likely mean a one-year deal.
*Bobby Bonaldo has signed with the Blue Jays and has made it known to teams that he would accept one year of minor-league ball and a chance to earn major-league experience in the future.
*Baltimore, the 49-102 team that missed the playoffs in each of their first two seasons in Baltimore (and has now lost in the first round each of the last five) is expected to sign an agent, which means they are not expected to",0.2,3.2694728157460418
5408,translated,1,1.8732500228595137,16.635629653930664,"*Agents for the top two remaining free-agent left-handers, Jerry Blevins and Boone Logan, are signaling to teams that the pitchers will secure deals of at least two years and $12 million.
*The Blue Jays are trying to add","an additional reliever and could sign a starter in a deal for more than a month. *In addition to their top-of-the-roster starter and a potential starter to be added in a deal for another pitcher (who would then be a free agent after a full season), Toronto could add another starting or a potential relief arm to its staff. It is believed it is likely the team will sign one starting pitcher in an agreement that would keep the club out of free agency for the next two years, which will likely mean a one-year deal. *Bobby Bonaldo has signed with the Blue Jays and has made it known to teams that he would accept one year of minor-league ball and a chance to earn major-league experience in the future. * Baltimore, the 49-102 team that lost the playoffs in each of its first two seasons in Baltimore (and has now lost in the first round each of the last five) is expected to sign an agent, which means that it is not expected that",0.2,3.289588403064864
5409,substituted,1,1.0157827266969892,16.114206314086914,"*Agents for the top two remaining free-agent left-handers, Jerry Blevins and Boone Logan, are signaling to teams that the pitchers will secure deals of at least two years and $12 million.
*The Blue Jays are trying to add","an additional reliever and a starter in a deal for more than a month. *In addition to their top-of-the-roster starter and a potential starter to be added in a deal for another pitcher (who is expected to be released after a full season), the team is expected to add another starting pitcher and a potential relief arm to its staff. It is also likely the team will sign one starting pitcher in an agreement to take the club out of free agency , while two other pitchers are likely to be added in deal. *Bobby Bonaldo has signed with the Blue Jays and has made it known to teams that he would accept one year of minor-league ball and a chance to earn major-league experience in the future. *Baltimore, the 49-102 team that missed the playoffs in each of their first two seasons in Baltimore (and has now lost in the first round each of the last five) is expected to sign an agent, which means they are not expected to",0.2,2.1357461167845964
5410,paraphrased,1,0.9491520826245436,16.064027786254883,"*Agents for the top two remaining free-agent left-handers, Jerry Blevins and Boone Logan, are signaling to teams that the pitchers will secure deals of at least two years and $12 million.
*The Blue Jays are trying to add","A reliever could be added to the team and a starter could be signed in a contract that lasts longer than a month. Toronto also has a potential starter and top-of-the-range starter in their roster, but they may also add another starting pitcher or relief pitcher. It is believed it is likely the team will sign one starting pitcher in an agreement that would keep the club out of free agency for the next two years, which will likely mean a one-year deal.
*Bobby Bonaldo has signed with the Blue Jays and has made it known to teams that he would accept one year of minor-league ball and a chance to earn major-league experience in the future.
*Baltimore, the 49-102 team that missed the playoffs in each of their first two seasons in Baltimore (and has now lost in the first round each of the last five) is expected to sign an agent, which means they are not expected to",0.2,1.2704051035983297
